content;score;review_cleaned;label
pinjaman bunga rendah dan gak ada biaya potongan dan semoga kedepannya makin rendah biaya potongan nya, pokonya untuk seabank terbaik se-Indonesia raya;5;pinjaman bunga rendah biaya potongan semoga kedepannya rendah biaya potongan pokonya terbaik seindonesia raya;
aplikasi apaan ini sudah download belum jga dapat saldo yg di promosikan aplikasi penipuan nyesal baget download main main kota ajah Trada gunanya;1;aplikasi download saldo promosikan aplikasi penipuan nyesal baget download main main kota ajah trada gunanya;
"sangat mudah, bertransaksi lebih cepat tanpa ada biaya admin. semoga sukses selalu ""Seabank""";5;mudah bertransaksi cepat biaya admin semoga sukses;
sangat membantu sekali simple g ribet top up tf lancar banget cepet..masuk g ribet.. mantap lah;5;membantu simple ribet lancar banget cepet masuk ribet mantap;
internet lancar juragan tapi kenapa seabank malah nyuruh periksa koneksi internet, al hasil gak bisa kebuka padahal sudah aku update;1;internet lancar juragan nyuruh periksa koneksi internet hasil kebuka update;
transfer cepat banyak promo nya ,,,mantap sekali puas pokok nya;5;transfer cepat promo mantap puas pokok;
spinjam nya belum muncul juga aku pengguna setiamu . bintang akan bertambah jika sudah ada icon seabank pinjam. terimakasih;1;spinjam muncul pengguna setiamu bintang bertambah icon pinjam terimakasih;
Tahun kemarin dapat paylater saya setor nya lancar tidak ada kendala tapi di saat sekarang sudah lunas dan saya ingin menggunakan paylater di tolak terus;1;kemarin paylater setor lancar kendala lunas paylater tolak;
"solusi terbaik sea bank,program & interface sangat mudah dipakai,bebas iklan,bug,ataupun lelet enak ketika dijalankan dan mengakses smua menu2nya. Tapi disayangkan sering ketika dipakai terkadang agak"" sulit membuka nya pas saat koneksi lagi buruk /tidak stabil,terkadang loading nya lambat banget dan cuma berputar putar saja,mungkin cuma hal seperti itu yang biasa terjadi di apps ini dan yang lain lain nya sesuai pengalaman transaksi berhasil saran untuk kiranya di benahi semua nya ero.";5;solusi terbaik program interface mudah dipakai bebas iklan lelet enak dijalankan mengakses smua menunya disayangkan dipakai terkadang sulit membuka koneksi buruk stabil terkadang loading lambat banget berputar putar apps sesuai pengalaman transaksi berhasil saran benahi;
sangat membantu untuk transaksi QR dan mentransfer jg dpt transferan. cukup memuaskan dgn adanya apk ini.;5;membantu transaksi mentransfer transferan memuaskan;
"Asli lebih suka dan memuaskan, interface & programnya sangat mudah dipakai,bebas iklan,bug,ataupun lelet,enak ketika dijalankan & mengakses semua menu2nya. Tapi disayangkan sering ketika dipakai terkadang agak"" suliit membuka nya pas saat koneksi lagi buruk /tidak stabil,terkadang lambat banget dan cuma berputar putar saja. mungkin hal seperti itu yang biasa terjadi di apps ini dan yang lain lain nya sesuai pengalaman transaksi berhasil,saran untuk kiranya di benahi tiap kendala";5;asli suka memuaskan interface programnya mudah dipakai bebas iklan lelet enak dijalankan mengakses menunya disayangkan dipakai terkadang suliit membuka koneksi buruk stabil terkadang lambat banget berputar putar apps sesuai pengalaman transaksi berhasil saran benahi kendala;
terpaksa saya kurangi satu bintang setelah hampir setahun saya pengguna apl seabank. tidak ada spesial dari apl bank lain kecuali ada icon seabank pinjam. tapi sayang setelah sekian lama saya belum dapat seabank pinjam jadi saya kasih bintang 4 dulu nanti setelah setahun saya pakai apl belum ada kemajuan saya update lagi ulasan, jangankan bintang lima bisa jadi habis bintangnya;4;terpaksa kurangi bintang setahun pengguna spesial kecuali icon pinjam sayang sekian pinjam kasih bintang setahun pakai kemajuan update ulasan bintang habis bintangnya;
Saldo tiba-tiba hilang. Ada transaksi yang tidak di ketahui. Sangat mengecewakan sekali..;1;saldo tibatiba hilang transaksi ketahui mengecewakan;
Aplikasinya bagus menurut sy sangat mudah di gunakan dan memudahkan kita utk bertransaksi;5;aplikasinya bagus mudah memudahkan bertransaksi;
"Terbagus pokoknya, responsif dan interface gampang di apps ini,lancar jaya,bebas iklan,bug ataupun lemot,enak ketika dijalankan & mengakses semua menu2nya. Tapi di sayangkan sering ketika dipakai terkadang agak"" sulit membukanya pas saat koneksi lagi buruk / tidak stabil, terkadang loadingnya lambat sekali dan cuma berputar putar saja. mungkin cuma hal seperti itu yang biasa terjadi di apps ini dan yang lain-lainnya sesuai pengalaman smua transaksi sukses, teman"" bisa transfer dgn cepat";5;terbagus pokoknya responsif interface gampang apps lancar jaya bebas iklan lemot enak dijalankan mengakses menunya sayangkan dipakai terkadang sulit membukanya koneksi buruk stabil terkadang loadingnya lambat berputar putar apps lainlainnya sesuai pengalaman smua transaksi sukses teman transfer cepat;
beberapa waktu lalu saya tidak bisa melakukan pinjaman, suruh coba lagi setelah 30 hari kerja. Terus ada notif masuk kalau limit sudah aktif Dan bisa melakukan transaksi lagi. Begitu coba pengajuan, malah gagal tanpa sebab yang jelas, padahal Selama ini pembayaran selalu lancar. Aneh aja, pembayaran selalu lancar tapi malah jadi ga jelas aplikasi ini;2;pinjaman suruh coba kerja notif masuk limit aktif transaksi coba pengajuan gagal pembayaran lancar aneh pembayaran lancar aplikasi;
penangan kasus lama!! saldo udh kepotong tp transfer blm masuk ke penerima. harus nunggu 20 hari kerja kelamaan. kasus ngegantung!!!! bikin kapok nasabah!!!;1;penangan saldo kepotong transfer masuk penerima nunggu kerja ngegantung bikin kapok nasabah;
seabank sangat cocok buat penyimpanan uang karena data nya aman ketika ada transaksi masuk harus pake muka;4;cocok penyimpanan uang data aman transaksi masuk pake muka;positif
Halo. Saya mendapat info dari shopee untuk dowload aplikasi ini, akan ada penambahan saldo 200.000. Saya telah mengikuti prosedurnya, tapi tambahan 200 kenapa tidak masuk?;3;halo info shopee dowload aplikasi penambahan saldo mengikuti prosedurnya tambahan masuk;
Halo, ini gimana ya kok daritadi gangguan terus. Gak kebuka sama sekali. Gak biasanya kayak gini. Jadi kepikiran sama tweet beberapa orang yang bilang seabank suka curi saldo pengguna. Apa iya seabank gak seaman itu, padahal aku udah betah banget pake aplikasinya selama beberapa tahun terakhir karena gratis transfer, dapet bunga, dan minim gangguan. Tolong perbaiki. Mau tarik tunai jadi gak bisa kalo kayak gini ceritanya.;1;halo gimana daritadi gangguan kebuka kayak gini kepikiran tweet orang bilang suka curi saldo pengguna seaman betah banget pake aplikasinya gratis transfer dapet bunga minim gangguan tolong perbaiki tarik tunai kayak gini ceritanya;
aplikasi Ribet daftar aja di buat gagal, tidak seperti Bank BCA dan Bank BRI. kalau aplikasi seaBank tidak jelas, data lengkap aja di buat gagal. nyesal gw download nya saking kesalnya gw HAPUS aja buat apa apk ribet di simpan/di gunakan.;1;aplikasi ribet daftar gagal aplikasi data lengkap gagal nyesal download saking kesalnya hapus ribet simpandi;
haduuuu parah gak bisa transaksi dalam sistem perbaikan. ini kira2 berapa lama;1;hadu parah transaksi sistem perbaikan;
kok rada aneh ya, jaringan saya bagus² aja, tapi buka aplikasi nya hrs pake jaringan wifi, kalau pakai data yg di hp apknya ga kebuka, gmna si;4;rada aneh jaringan bagus buka aplikasi pake jaringan wifi pakai data apknya kebuka gmna;
sangat bagus karena byk gratis kalau transfer dan kalau bisa untuk pembayaran yang lain lain di murahkan biaya nya;5;bagus gratis transfer pembayaran murahkan biaya;
bagus hemat mudah digunakan aman/transaksi mudah simpel;5;bagus hemat mudah amantransaksi mudah simpel;
Terimakasih, Seabank memberikan pelayanan yg cepat dan gratis. Sayang belum punya ATM nya;5;terimakasih pelayanan cepat gratis sayang;
sangat bagus sekali pengiriman semakin mudah dan cepat. terima kasih seabank;5;bagus pengiriman mudah cepat terima kasih;
saya sudah undang teman, susah sesuai S&K tapi kenapa saldo pencairan belum juga masuk;1;undang teman susah sesuai saldo pencairan masuk;
Cara memuaskan aplikasi yang satu ini, Udah dipakai dari Nggak ribut serta sangat mudah menjelajahi setiap detail menu-menu yang terdapat di dalamnya, hanya saja terkadang aku disini agak-agak sulit dibuka pas pada saat koneksi internet lagi kurang baik dan hanya berputar-putar saja, syaratnya cuman itu saja kendala yang biasa terjadi selebihnya sudah sangat bagus menurut pengalaman saya ketika menggunakan apps ini, saran agar Kiranya yang error Tolong diperbaiki;5;memuaskan aplikasi dipakai ribut mudah menjelajahi detail menumenu dalamnya terkadang agakagak sulit dibuka koneksi internet berputarputar syaratnya cuman kendala selebihnya bagus pengalaman apps saran error tolong diperbaiki;
Kenapa ya bantu ke cs tidak bisa melalui nomor tertentu seperti WhatsApp, tidak seharusnya pakai nomor telepon😭 NIK saya sudah terdaftar tidak diketahui siapa yang sudah terdaftar dari aplikasi seabank. saya mohon yang punya aplikasi bisa mengatasinya secara langsung melalui scan wajah, saya akan perbaiki penilaian tersebut setelah sudah mengajukan ubah verifikasi data 🙏;1;bantu nomor whatsapp pakai nomor telepon terdaftar terdaftar aplikasi mohon aplikasi mengatasinya langsung scan wajah perbaiki penilaian mengajukan ubah verifikasi data;
transaksi di seabank sangat buruk, ini ke dua kalinya saya bertransaksi di seabank. kalau top up atau transfer dengan nominal yang besar takut uangnya tidak masuk.;1;transaksi buruk kalinya bertransaksi transfer nominal takut uangnya masuk;
mudah digunakan ttransfer banyak gratisnya,,, terima-kasih banyak membantu sekali,,, 👍👍👍;5;mudah ttransfer gratisnya terimakasih membantu;
"Kenapa saya tidak bisa membuka aplikasi seabank padahal paket data saya banyak, tapi ketika saya mau login ada warning ""priksa koneksi internet anda"" padahal internet saya bagus aja, dan seabank saya bisa di buka kalau saya pakai wifi aja";5;membuka aplikasi paket data warning priksa koneksi internet internet bagus buka pakai wifi;
sangat TIDAK LAYAK DISEBUT BANK!saldo sy dengan mudahnya dijebol aplikasi lain. padahal sy TIDAK PERNAH MENDAFTARKAN SEABANK SEBAGAI METODE PEMBAYARAN APAPUN! aplikasi TIDAK AMAN, UANG SAYA TIBA2 DIDEBET TANPA PERSETUJUAN SAYA (Tanpa saya masukan PIN), udah nelpon CS malah TIDAK ADA SOLUSI HATI HATI JANGAN INSTAL APP INI;1;layak saldo mudahnya dijebol aplikasi mendaftarkan metode pembayaran apapun aplikasi aman uang didebet persetujuan masukan nelpon solusi hati hati instal;
baru tau aku ternyata seabank keren banget dan recommended sekali karena semua nya serba mudah dan free dalam transfer saldo;5;keren banget recommended serba mudah free transfer saldo;
buat develofer seabank mohon maaf saya kasih bintang 1 karena masalah dengan kode otp sms ini kenapa saya susah sekali dapat kode sms padahal kartu aktif sinyal bagus,hp samsung ram 6 mohon di pertimbangkan;1;develofer mohon maaf kasih bintang kode susah kode kartu aktif sinyal bagus samsung mohon pertimbangkan;
sangat sangat sangat senang sekali.soalnya gratis dan GK ribet fiturnya kaya bank lain.;5;senang sekalisoalnya gratis ribet fiturnya kaya;
saya sangat kecewa dengan hasil pengajuan untuk membuka rekening yang sedang di blokir sementara,saya sudah mengajukan di cs email,cs WhatsApp,dan cs telpon,akan tetapi tidak ada hasil untuk membukakan rekening seabank saya;1;kecewa hasil pengajuan membuka rekening blokir mengajukan email whatsapp telpon hasil membukakan rekening;
sangat membantu untuk perputaran uang dan nabung untuk saya gunakan terimakasih seabank semoga lebih baik lagi maju terus seabank;5;membantu perputaran uang nabung terimakasih semoga maju;
sangat Bagus tidak banyak persyaratan tidak neko2 cepat dan bagus secara pelayanan sistem digital nya puas;5;bagus persyaratan neko cepat bagus pelayanan sistem digital puas;
aplikasinya sangat bagus sekali tidak lemot mudah dalam mentransfer dan top up saldo nya;5;aplikasinya bagus lemot mudah mentransfer saldo;
rekening saya kenapa ya, ko tiba gak bisa kebuka.. malah di suruh masukin lagi foto ktp, tapi begitu aya konfirmasi, ( akun anda sudah terdaftar,silahkan log in ) tapi saya coba berkali kali gak bisa masuk, apa rekening saya di blokir?;1;rekening kebuka suruh masukin foto konfirmasi akun terdaftar silahkan coba berkali masuk rekening blokir;
trims sea bank,, dengan ada nya apk sea bank,,, semua transaksi saya lancar, cepat dan mudah dipahami;5;trims transaksi lancar cepat mudah dipahami;
transaksi saya masih proses tidak kunjung berhasil juga dan pengembalian dana sangat lambat sdh 3 hari uang saya juga belum dikembalikan.serta riwayat transaksi tidak ada keterangan berhasil atau masih proses. seharusnya jika ada gangguan tolong langsung dikembalikan uang nasabah bukannya ditahan. diaplikasi sebelah saja kalo lagi gangguan dikembalikan dalam waktu 2 menit saja tapi seabank malah tidak mengembalikan juga dalam wktu 3 hari kerja.;2;transaksi proses kunjung berhasil pengembalian dana lambat uang dikembalikanserta riwayat transaksi keterangan berhasil proses gangguan tolong langsung dikembalikan uang nasabah ditahan diaplikasi sebelah gangguan dikembalikan menit mengembalikan wktu kerja;
dulu seabank favoritku karena aplikasi mudah transaksi aman dan lancar. tapi karena suatu hal akhirnya aku ngajuin buat tutup rekening, dari cs bilangnya dokumen lengkap di tunggu 3 hari berkas dikembalikan karna ttd di ktp sama di form nya beda padahal yg ttd yg bersangkutan😏;1;favoritku aplikasi mudah transaksi aman lancar ngajuin tutup rekening bilangnya dokumen lengkap tunggu berkas dikembalikan karna form beda bersangkutan;
tidak mendapatkan pesan nomor verifikasi. udh nyoba berkali-kali tetap tidak ada sms yg masuk berisi nomor verifikasi.;1;pesan nomor verifikasi nyoba berkalikali masuk berisi nomor verifikasi;
sumpah saya terpaksa downlod apk ini, karna saking terganggu dengan kemunculan iklan nya dalam hitung / 3 / 4 detik, sampe sampe sangat jengkel dan bikin jijik bangt lihat iklan nya yang sangat mengganggu dan sangat menghalangi, gw sumbang bintang, iklan itu bagus, tapi tolong jangan terlalu menganggu aktifitas orang, sumpah sangat merugikan kuota,;1;sumpah terpaksa downlod karna saking terganggu kemunculan iklan hitung detik sampe sampe jengkel bikin jijik bangt lihat iklan mengganggu menghalangi sumbang bintang iklan bagus tolong menganggu aktifitas orang sumpah merugikan kuota;
ga bisa login .tiap mau masuk harus feripikasi ktp .udh gitu nik sudh pernah di gunakan .padahal kata sandi sma nomer sudah benar .parah si ini mana masih ada uang nya ..tolong di perbaiki lagi;1;masuk feripikasi gitu sudh sandi nomer parah uang tolong perbaiki;
"top markotop bank digital ini, tingkat kemanan n kenyamanan terkombinasi. kinerjanya lancar,bebas iklan,bug ataupun lemot,,cepat bgt ketika dijalankan & membuka semua fitur2nya. Tapi sayangnya sering ketika dipakai terkadang agak' sulit membukanya pas saat koneksi lagi jelek / tidak stabil,terkadang loadingnya lambat sekali dan cuma berputar aja,,mungkin hanya hal seperti itu yang biasa terjadi di apps ini dan aplikasinya sudah beroperasi dengan lancar""nya, aplnya berguna sesuai harapan user.";5;markotop digital tingkat kemanan kenyamanan terkombinasi kinerjanya lancar bebas iklan lemot cepat banget dijalankan membuka fiturnya sayangnya dipakai terkadang sulit membukanya koneksi jelek stabil terkadang loadingnya lambat berputar apps aplikasinya beroperasi lancar aplnya berguna sesuai harapan user;
aplikasinya tidak bisa di buka, karena jaringan jelek, padahal jaringan sangat stabil.;1;aplikasinya buka jaringan jelek jaringan stabil;
"makin bertambah peningkatan, tingkat keamanan & kenyamanan terkombinasi..performanya baik,bebas iklan,bug ataupun lemot,,lancar jaya ketika dijalankan & membuka semua fitur2nya. Namun disayangkan sering ketika dipakai terkadang agak"" susah membukanya pas saat koneksi lagi jelek / tidak stabil,terkadang loadingnya lambat sekali dan cuma berputar aja,,mungkin cuman hal seperti itu yang biasa terjadi di apps ini dan aplikasinya sudah berjalan dengan lancar""nya,aplnya brfungsi top deh. .";5;bertambah peningkatan tingkat keamanan kenyamanan terkombinasi performanya bebas iklan lemot lancar jaya dijalankan membuka fiturnya disayangkan dipakai terkadang susah membukanya koneksi jelek stabil terkadang loadingnya lambat berputar cuman apps aplikasinya berjalan lancar aplnya brfungsi;
aplikasi nya bagus cuma gak sesuai dengan yg di iklannya,katanya daftar langsung dapat bonus 200ribu,sampai skrg juga gak ada;1;aplikasi bagus sesuai iklannya daftar langsung bonus ribu skrg;
mohon diperbaiki lagi, saat mau transfer ke bank lain, mau minimize app untuk salin nomor rekening tujuan, pas balik lagi ke app seabank, smua ngulang lagi dari awal.. bukan masalah ram / processor, ini bug.. sebelumnya ga kayak gini.;2;mohon diperbaiki transfer minimize salin nomor rekening tujuan smua ngulang processor kayak gini;
terbaik pengembangnya sangat konsisten dan memberikan kepuasan dan kenyamanan bagi para penggunanya, simpel sederhana akan tetapi memiliki kapasitas dalam memberikan pelayanan terbaik bagi para penggunanya, hanya saja terkadang apps-nya agak sulit dibuka pas pada saat koneksi internet lagi kurang stabil dan hanya berputar-putar saja, serasa cuman itu saja hal yang bisa terjadi selebihnya sudah sangat bagus dan oke, semoga kedepannya the bisa-bisa bibit lagi telanjang error tolong diperbaiki ya..;5;terbaik pengembangnya konsisten kepuasan kenyamanan penggunanya simpel sederhana memiliki kapasitas pelayanan terbaik penggunanya terkadang appsnya sulit dibuka koneksi internet stabil berputarputar serasa cuman selebihnya bagus semoga kedepannya bisabisa bibit telanjang error tolong diperbaiki;
aku pengguna baru, jadi belum bsa terlalu menilai aplikasi ini, setelah satu hari kedepan/kerja baru aku bisa memberi tanggapan terhadap aplikasi tersebut, soalnya belum di aktifkan, baru selesai daftar, nanti setelah satu hari kerja baru bisa di aktifkan, dan aku bisa memberi tanggapan yang benar menurut aku.🙏;4;pengguna menilai aplikasi kedepankerja tanggapan aplikasi aktifkan selesai daftar kerja aktifkan tanggapan;
terbaik developernya, sholat efisiensi dan sangat membantu memudahkan menggunakan berbagai aktivitas di sini, nggak ada iklan book ataupun lelet sehingga sangat nyaman ketika menjelajahi setiap detail menu-menu yang terdapat di dalamnya, bangsa yang terkadang APBN agak sulit dibuka pas pada saat koneksi internet lagi kurang stabil, Saya rasa cuman itu saja hal yang biasa terjadi di apps-nya selebihnya sudah sangat bagus, semoga kedepannya akan bertambah lebih bagus lagi dan yang error diperbaiki;5;terbaik developernya sholat efisiensi membantu memudahkan aktivitas iklan book lelet nyaman menjelajahi detail menumenu dalamnya bangsa terkadang apbn sulit dibuka koneksi internet stabil cuman appsnya selebihnya bagus semoga kedepannya bertambah bagus error diperbaiki;
saya senang dengan aplikasi seabank , segala transaksi gratiiiiis, dan segala transaksi juga langsung suxez. gak pake lama tretan,saya doakan semoga selalu memberikan yang terbaik untuk nasabah, apalgi ada pinjaman juga bayar bulanan lagi, mantap markotop, semoga kedepannya makin suxez dan memberikan kenyamanan yg lebih buat nasabah;5;senang aplikasi transaksi gratis transaksi langsung suxez pake tretan doakan semoga terbaik nasabah apalgi pinjaman bayar bulanan mantap markotop semoga kedepannya suxez kenyamanan nasabah;
saya isi saldo.. tapi saat melakukan pembayaran, dilihat saldo nya masih kosong, saat saya tanya konter tempat pengisian di bilang nya seabank memang begitu, tunggu aja paling lama 7 hari.. estimasi nya sampai 1minggu padahal uang nya di butuhkan untuk pembayaran makan 😭😭;3;saldo pembayaran saldo kosong konter pengisian bilang tunggu estimasi minggu uang butuhkan pembayaran makan;
Saya merasa sangat terbantu dengan adanya aplikasi SE Bank ini. Desain tampilannya sederhana namun tetap modern, sehingga mudah dipahami bahkan bagi pengguna baru. Fitur-fitur yang disediakan juga cukup lengkap, mulai dari cek saldo, transfer, hingga pembayaran tagihan sehari-hari yang bisa dilakukan dengan cepat dan praktis.;5;terbantu aplikasi desain tampilannya sederhana modern mudah dipahami pengguna fiturfitur disediakan lengkap saldo transfer pembayaran tagihan seharihari cepat praktis;
Uda hampir 20X Hubungi costumer service tapi masalah tidak di selesaikan. Tidak bisa login karena nomor hp sudah tidak aktif, jawaban hanya di suruh login dan ganti nomor hp, 🤣🤣🤣 hanya balik2 kesitu .;1;hubungi costumer service selesaikan nomor aktif suruh ganti nomor kesitu;
Seabank pinjam sekrg gak optimal kak..setelah saya tutup Pinjaman biasanya langsung bisa cairkan pinjaman lagi..ehh skrg harus tunggu 30 hari..padahal sebelumnya gak begitu..saya sengaja tutup Pinjaman karena mau Cairkan dana baru lagi malah nyangkut gak bisa dicairkan..jujur Sedih dan kecewa bgt kak..tolong dong kak..tingkatkan pelayanannya seperti sebelumnya..Butuh nih kak..Bintangnya 3 ya kak..hmmmm...Saya sudah cairkan Seabank pinjam 6x baru kali ini gagal dicairkan;3;pinjam sekrg optimal tutup pinjaman langsung cairkan pinjaman skrg tunggu sengaja tutup pinjaman cairkan dana nyangkut dicairkan jujur sedih kecewa banget tolong tingkatkan pelayanannya butuh bintangnya cairkan pinjam gagal dicairkan;
Sangat bisa di andalkan dalam sistem keunangan di indonesia, terpercaya dan lebih simple... Dari pada bank bank yang lain. Dan keamanan nya pun sangat terjamin.... Saya sudah memakainya lebih dari 3 tahun...;5;andalkan sistem keunangan indonesia terpercaya simple keamanan terjamin memakainya;
Saya suka pakai seabank karena gk ada biaya admin buat TF tapi cuma mau ngasih saran saja klu bisa untuk tarik tunai jangan cuma di indomaret saja.Saya sudah 2 kali datang ke indomaret tp tdk bisa tarik tunai dgn alasan belum ada uangnya.Sekali lagi tolong utk tarik tunai jangan cuma diindomaret saja🙏🙏;4;suka pakai biaya admin ngasih saran tarik tunai indomaret sajasaya indomaret tarik tunai alasan uangnyasekali tolong tarik tunai diindomaret;positif
Hati² pake seabank saya kena tipu saldo saya kepotong pas transfer namun tidak masuk ke rekening penerima dan aneh nya tidak ada juga diriwayat transaksi. kecewa sekali lapor cs malah ngk ada solusi ngomongnya ngaur terus menanyakan pertanyaan berulang yang sudah saya jelaskan semoga kejadian ini tidak terulang kepada siapapun.;1;hati pake kena tipu saldo kepotong transfer masuk rekening penerima aneh diriwayat transaksi kecewa lapor solusi ngomongnya ngaur berulang semoga kejadian terulang;
ini gimana yaaaaa baru X ini aku kecewa 😬 Trx isi data status masih proses aja , katanya nunggu 1X/24jam tpi ini udah lebih status masih sama aja saldo juga belum dikembalikan. mau isi data lagi takutnya nnti tba² berhasil , kalo lagi bermasalah tinggal kasih keterangan gagal gitu aja np sih . mohon dong pelayann lebih digercepin lagi;1;gimana kecewa data status proses nunggu xjam status saldo dikembalikan data takutnya nnti berhasil bermasalah tinggal kasih keterangan gagal gitu mohon pelayann digercepin;
Saya sangat senang karna telah menemukan aplikasi yg sangat baguss.. Memudah transfer uang dan gampang digunakan dalam bentuk Pembayaran ataupun pengisian saldo.. pakonya ini sangat Menguntungkan bagi penggunanyaa.. saya sudah hampir 8.tahun mengunakan apk ini. dan saya sangat untung juga memuaskan.. karna isi saldo tetap aman terkendali dan diawasi OJK, trimakasi Seabank.💪🏻😍🥰;5;senang karna menemukan aplikasi baguss memudah transfer uang gampang bentuk pembayaran pengisian saldo pakonya menguntungkan penggunanyaa mengunakan untung memuaskan karna saldo aman terkendali diawasi trimakasi;
aplikasi anj,udah login verifikasi wajah juga hubungi cs tetep gabisa emang aplikasi gblok,udah login tulisan tidak ada layanan,udah verifikasi mana? kok gabisa bisa, disitu ada saldo,balikin cok,costumer service ga guna;1;aplikasi verifikasi wajah hubungi tetep emang aplikasi gblok tulisan layanan verifikasi disitu saldo balikin costumer service;
saya sengaja kasi bintang 5 biar kebaca, pusat pengaduan susah, login ulang nyangkut di ektp katanya harus pake nomor kalo nik sudah terdaftar ehh sama aja dibputerin lagi ke verifikasi ektp, apk gk jelas susah login kalo hp kita reset masuk seabank lg gak bisa👎, mohon di perbaiki lagi pihak developer, cs nya jg kurang respon, apk ribet gk bisa kerjasamanya 👎;5;sengaja kasi bintang biar kebaca pusat pengaduan susah ulang nyangkut ektp pake nomor terdaftar dibputerin verifikasi ektp susah reset masuk mohon perbaiki developer respon ribet kerjasamanya;
sangat terbantu dengan agent lulu dan waqih, tapi terlalu lama hingga saya spending pulsa telepon 35rb, terputus dan mengulang. apakah tidak bisa pihak seabank menggunakan layananan yang bisa konfirmasi melalui telepon whatsapp? jaman sudah modern, kalau terus telepon biasa, kasian user nya harus isi pulsa terus padahal user sedang kesulitan. mohon di tanggapi terimakasih.;5;terbantu agent lulu waqih spending pulsa telepon terputus mengulang layananan konfirmasi telepon whatsapp jaman modern telepon kasian user pulsa user kesulitan mohon tanggapi terimakasih;
Aplikasi seh ok buat semua transaksi, sangat membantu banget, Tapi sayang , kalo transaksi ke dana selalu maintenance terus, bosan jadinya, apa lagi transaksi ke bank lain kalo pending itu prosesnya sampe 24jam GX ada kejelasan, gagal engga ya sukses juga engga, saldo mh kepotong huuuuh jadinya ngegantung itu saldo sttusnya GX jelas, udah cat layanan service, jawabannya menunggu beberapa hari kerja, hadeeeeuuuh GX skalian setahun pisan, kaya geh saldonya GX butuh aja yg punya akunnya;1;aplikasi transaksi membantu banget sayang transaksi dana maintenance bosan transaksi pending prosesnya sampe kejelasan gagal engga sukses engga saldo kepotong ngegantung saldo sttusnya layanan service jawabannya menunggu kerja hadeuh skalian setahun pisan kaya saldonya butuh akunnya;
saya kecewa dengan seabank yang secara tiba tiba langsung potong saldo, dan apalagi tidak ada akun yang terhubung dengan seabank, saya sangat amat kecewa sekali, dan mungkin ini juga ga mungkin di ganti oleh pihak seabank, saya stop sampai disini saja untuk pakai seabank, untuk teman teman hati hati aja pakai seabank;1;kecewa langsung potong saldo akun terhubung kecewa ganti stop pakai teman teman hati hati pakai;
bisa ngajuin pinjaman tapi setelah lunas semua ga bisa lagi.. pdhal japo tgl 30 saya selalu bayar tgl 1/5 awal ga pernah mepet apa lagi telaatt... kecewa mau hapus apk saja lah pdhal selalu pke buat transaksi segala macem tpi tetp gbisa diajuin lagi pinjaman nya udh berbulan²;2;ngajuin pinjaman lunas pdhal japo bayar mepet telaatt kecewa hapus pdhal transaksi macem tetp gbisa diajuin pinjaman berbulan;
cs nya tidak dapat menyelesaikan masalah kendala login, dihubungi berkali kali tetap tidak terselesaikan hanya membuang pulsa yang banyak.;3;menyelesaikan kendala dihubungi berkali terselesaikan membuang pulsa;negatif
"""Update terbaru Indodax benar-benar memuaskan. Menu jadi lebih rapi, navigasi gampang, dan loading aplikasi terasa lebih ringan🚀. Saya suka dengan fitur tambahan yang memudahkan pemantauan harga. Cocok banget untuk pemula karena tampilannya simpel, tapi tetap powerful buat trader berpengalaman."" indodax merupakan #AsetMasaDepan . indodax:Galangslebew";5;update terbaru indodax benarbenar memuaskan menu rapi navigasi gampang loading aplikasi ringan suka fitur tambahan memudahkan pemantauan harga cocok banget pemula tampilannya simpel powerful trader berpengalaman indodax asetmasadepan indodax galangslebew;
Setiap mengajukan pertanyaan / permohonan bantuan di Tanya Seabank, selalu diarahkan agar hub CS via telp. Padahal no telp CS adalah no telp premium yang pastinya dengan pemotongan pulsa yg relatif besar. Mohon agar dipermudah mendapatkan solusi hanya melalui chat saja 🙏;1;mengajukan permohonan bantuan diarahkan telp telp telp premium pastinya pemotongan pulsa relatif mohon dipermudah solusi chat;
keren dan sangat senang pakai SEABANK aman amanah terpercaya dan sangat membantu banget karena banyak gratis nya kirim ke semua Bank. terimakasih SEABANK sukses selalu dan tetap selalu bisa menjaga keamanan sistem nya. is the best Seabank.;5;keren senang pakai aman amanah terpercaya membantu banget gratis kirim terimakasih sukses menjaga keamanan sistem best;
kecewa banget sama seabank, sampai sekarang akun belum bisa di buka, dilakukan pemblokiran secara sepihak, dengan beralasan kebijakan OJK padahal didalam web OJK sendiri tidak membenarkan adanya pemblokiran akses akun secara sepihak.;1;kecewa banget akun buka pemblokiran beralasan kebijakan didalam membenarkan pemblokiran akses akun;
aplikasi payah!! udah berhasil login, beberapa jam kemudian ke log out sendiri, sehingga daftar ulang KTP dan scan wajah, klo langsung berhasil si gpp, ini gak malah layanan ini tidak tersedia di suruh hubungi CS pakai pulsa, jaman udah canggih pakai kuota kenapa gada no WA , hadeh padahal niat hati mau nabung di seabank, sungguh aplikasi yg ribet;1;aplikasi payah berhasil daftar ulang scan wajah langsung berhasil layanan tersedia suruh hubungi pakai pulsa jaman canggih pakai kuota gada hadeh niat hati nabung sungguh aplikasi ribet;
